2000 α=0.3 
-11.000000 11.000000
-11.000000 11.000000
-11.000000 11.000000
RCUBE(3.000000e-01) 2.443053e-01 5.203048e+00 -5.245733e+00 0.021230 0.705372 -0.708519 0.998559 0.019983 0.049815 0.049296 -0.708556 -0.703931  9.569890e-01 1.527121e-01 1.459949e-01
RCUBE(3.000000e-01) 6.137301e+00 1.521907e+00 1.982359e+00 0.408895 0.583456 0.701701 0.911229 -0.219188 -0.348740 -0.049670 0.782008 -0.621286  6.505893e-01 3.969973e-01 2.199870e-01
RCUBE(3.000000e-01) -5.343036e-01 6.431259e+00 3.597936e+00 0.929776 -0.099564 0.354407 0.089407 -0.872831 -0.479763 0.357104 0.477758 -0.802636  6.315264e-01 4.858295e-01 2.018308e-01
RCUBE(3.000000e-01) 4.152953e+00 5.754989e+00 2.057045e+00 -0.096110 -0.237329 0.966663 -0.821675 0.567047 0.057523 -0.561795 -0.788754 -0.249506  3.677152e-01 1.999902e-01 7.506291e-01
RCUBE(3.000000e-01) -5.340673e+00 5.095660e+00 2.101040e-02 0.640341 0.697711 0.321191 -0.177885 -0.272089 0.945687 0.747209 -0.662697 -0.050117  3.247034e-01 2.271503e-01 7.319569e-01
RCUBE(3.000000e-01) 1.047092e+00 -1.991394e-01 -7.309872e+00 0.424849 0.902718 0.067846 -0.892518 0.430221 -0.135352 -0.151374 -0.003050 0.988472  2.989214e-01 3.838295e-01 7.016497e-01
RCUBE(3.000000e-01) 6.105907e-01 2.071106e+00 -5.000911e+00 -0.935282 0.199450 0.292347 -0.149456 0.526192 -0.837129 -0.320796 -0.826645 -0.462330  6.491616e-01 3.593965e-01 3.926952e-01
RCUBE(3.000000e-01) 1.228097e+00 -2.314522e+00 -6.901851e+00 0.116148 -0.332033 -0.936090 0.938869 0.344230 -0.005606 0.324091 -0.878214 0.351717  5.601609e-01 3.000942e-01 5.512663e-01
RCUBE(3.000000e-01) 1.490591e+00 3.230902e+00 -5.341423e+00 -0.339784 -0.767400 -0.543732 -0.863286 0.483895 -0.143471 0.373208 0.420647 -0.826905  5.357247e-01 3.242299e-01 4.606332e-01
RCUBE(3.000000e-01) 4.112860e+00 -6.084541e+00 8.242249e-01 -0.773252 -0.556011 -0.304850 0.300980 0.101320 -0.948233 0.558115 -0.824976 0.089003  1.788827e-01 4.042715e-01 7.056661e-01
RCUBE(3.000000e-01) 6.913303e+00 1.964979e+00 -1.714838e+00 0.036429 0.604646 0.795661 0.363929 -0.749543 0.552938 0.930714 0.269421 -0.247353  6.797461e-01 2.437302e-01 3.815947e-01
RCUBE(3.000000e-01) -6.225320e-01 -5.663519e-01 3.468936e+00 -0.550565 -0.692498 -0.466181 -0.614471 0.714187 -0.335205 0.565069 0.101903 -0.818726  2.219707e-01 3.702190e-01 5.105437e-01
RCUBE(3.000000e-01) -3.101790e+00 4.401981e+00 1.195433e+00 0.115116 0.987031 -0.111881 0.679324 -0.160399 -0.716094 -0.724753 0.006430 -0.688979  2.196323e-01 8.693775e-01 1.912290e-01
RCUBE(3.000000e-01) 6.007639e+00 6.945826e-01 4.240569e+00 -0.834212 -0.101895 -0.541948 0.311562 0.723797 -0.615668 0.454994 -0.682448 -0.572053  5.327241e-01 3.767364e-01 2.006105e-01
RCUBE(3.000000e-01) -5.291500e+00 5.036485e+00 1.087824e+00 -0.084714 -0.336920 0.937714 -0.721718 0.669599 0.175386 -0.686984 -0.661908 -0.299886  3.110704e-01 2.046590e-01 7.160484e-01
RCUBE(3.000000e-01) -1.737983e-02 -3.687637e+00 -5.180586e-01 0.618870 0.781851 -0.075564 -0.725267 0.605711 0.327264 0.301641 -0.147730 0.941907  1.850991e-01 3.667245e-01 7.139546e-01
RCUBE(3.000000e-01) -5.035524e+00 -5.402380e-01 2.073758e+00 0.032334 -0.999081 -0.028131 -0.999471 -0.032219 -0.004520 0.003610 0.028262 -0.999594  3.937154e-01 3.740430e-01 3.971019e-01
RCUBE(3.000000e-01) 1.359490e+00 -5.805188e+00 2.351842e+00 -0.694313 0.142132 0.705498 -0.141640 0.934142 -0.327591 -0.705597 -0.327378 -0.628456  2.898270e-01 7.069137e-01 2.564728e-01
RCUBE(3.000000e-01) 2.707953e-01 3.516642e+00 -6.495819e+00 -0.033745 -0.484993 0.873867 -0.674581 0.656203 0.338141 -0.737430 -0.578083 -0.349311  3.644627e-01 1.932765e-01 5.916656e-01
RCUBE(3.000000e-01) 2.137439e+00 5.523180e+00 2.431369e+00 -0.043685 -0.369772 0.928095 -0.906690 0.404782 0.118596 -0.419530 -0.836313 -0.352951  5.305049e-01 2.515204e-01 5.903417e-01
RCUBE(3.000000e-01) 3.246454e+00 -1.086292e+00 2.944191e+00 -0.862334 -0.379490 0.335211 0.126656 -0.802649 -0.582849 0.490242 -0.460154 0.740217  5.492288e-01 4.337103e-01 2.965892e-01
RCUBE(3.000000e-01) -6.490784e+00 -1.597373e+00 -3.113442e+00 -0.332750 0.832308 0.443329 -0.922358 -0.189394 -0.336726 -0.196296 -0.520954 0.830707  6.213616e-01 3.915034e-01 3.867829e-01
RCUBE(3.000000e-01) 2.371748e+00 -6.824978e-01 -2.975434e+00 -0.454074 -0.398064 0.797096 0.493536 -0.857222 -0.146942 0.741781 0.326673 0.585702  3.078201e-01 5.416356e-01 4.265075e-01
RCUBE(3.000000e-01) -5.471492e+00 6.372434e-01 7.731174e-01 -0.147401 -0.988786 -0.023998 0.161952 -0.048064 0.985627 -0.975728 0.141396 0.167221  3.765559e-01 4.908479e-01 4.713303e-01
RCUBE(3.000000e-01) -2.675493e+00 3.500655e+00 3.223020e+00 -0.003167 -0.482793 0.875729 -0.868157 -0.433283 -0.242011 0.496280 -0.761037 -0.417768  5.283133e-01 2.420429e-01 5.449206e-01
RCUBE(3.000000e-01) -1.070501e+00 -3.789949e+00 -9.754413e-02 -0.605521 -0.765774 0.216644 0.305032 0.028110 0.951927 -0.735051 0.642495 0.216564  2.201837e-01 3.240050e-01 7.404383e-01
RCUBE(3.000000e-01) 2.152868e+00 -5.020892e+00 -3.590798e+00 0.203354 0.460290 -0.864165 0.684152 0.564585 0.461714 0.700417 -0.685111 -0.200097  3.430202e-01 2.835752e-01 5.769952e-01
RCUBE(3.000000e-01) 6.030210e-01 -2.569536e+00 5.799424e+00 -0.297975 -0.877267 -0.376315 -0.144611 0.431159 -0.890612 0.943556 -0.210961 -0.255337  6.079488e-01 3.962819e-01 4.451838e-01
RCUBE(3.000000e-01) -6.907387e+00 1.830949e+00 -1.894987e+00 -0.353102 -0.512238 0.782900 0.932966 -0.255347 0.253715 0.069949 0.820006 0.568064  6.680479e-01 3.994211e-01 2.847286e-01
RCUBE(3.000000e-01) -8.712295e-01 5.915118e+00 -2.290123e+00 0.144578 0.295473 0.944348 -0.270386 0.929850 -0.249541 -0.951834 -0.219260 0.214328  5.284271e-01 4.367503e-01 4.994568e-01
RCUBE(3.000000e-01) 5.373411e+00 2.033492e+00 -2.865748e+00 -0.687925 0.357582 -0.631580 -0.079790 -0.902193 -0.423888 -0.721382 -0.241209 0.649173  3.407588e-01 6.431945e-01 2.010562e-01
RCUBE(3.000000e-01) 1.823371e+00 6.807414e-01 7.125489e+00 -0.952715 0.228370 0.200451 0.209369 0.971442 -0.111643 -0.220222 -0.064396 -0.973322  3.935563e-01 5.061107e-01 5.148976e-01
RCUBE(3.000000e-01) -1.960469e+00 -6.875789e+00 -1.869573e+00 0.927293 -0.317311 0.198596 0.272774 0.209445 -0.939003 0.256361 0.924903 0.280771  4.798297e-01 4.706311e-01 5.226138e-01
RCUBE(3.000000e-01) -4.615420e+00 -4.305844e+00 3.849861e+00 -0.625004 -0.579049 0.523519 0.082097 -0.715682 -0.693584 0.776293 -0.390513 0.494842  4.542739e-01 3.787416e-01 3.470648e-01
RCUBE(3.000000e-01) 6.509646e+00 1.639897e-01 3.501100e+00 0.284718 0.764108 -0.578857 0.883464 0.025210 0.467821 0.372058 -0.644596 -0.667884  6.050197e-01 3.950765e-01 1.698343e-01
RCUBE(3.000000e-01) -5.813176e+00 -4.131245e+00 -1.822985e+00 0.792001 0.604357 0.086524 0.557606 -0.773770 0.300593 0.248615 -0.189824 -0.949820  3.402322e-01 2.795825e-01 7.198524e-01
RCUBE(3.000000e-01) 3.312878e-01 -2.797116e+00 -6.831754e+00 -0.315838 0.873985 -0.369320 -0.074488 0.365202 0.927943 0.945885 0.320590 -0.050243  5.870604e-01 2.662582e-01 5.301086e-01
RCUBE(3.000000e-01) 6.343091e+00 -1.660617e-01 -1.056495e+00 -0.994292 -0.067386 -0.082719 -0.106526 0.670190 0.734505 0.005942 0.739124 -0.673543  9.068856e-01 2.070459e-01 1.639345e-01
RCUBE(3.000000e-01) 5.116903e+00 3.200427e-01 -4.009539e+00 -0.350284 -0.193209 0.916499 0.071514 0.970120 0.231845 -0.933909 0.146755 -0.326001  4.645577e-01 6.013348e-01 3.733679e-01
RCUBE(3.000000e-01) 5.096069e+00 -1.725910e+00 1.151743e+00 -0.988470 0.059054 -0.139425 0.140123 0.705706 -0.694510 0.057379 -0.706039 -0.705844  8.783593e-01 2.062674e-01 1.830218e-01
RCUBE(3.000000e-01) -6.375974e+00 -1.121663e-01 5.371563e-01 -0.817969 0.280489 -0.502247 -0.074033 -0.917143 -0.391623 -0.570478 -0.283152 0.770960  4.150574e-01 6.384603e-01 2.827278e-01
RCUBE(3.000000e-01) 1.577451e+00 -2.015152e+00 5.880052e+00 -0.984385 0.011643 0.175643 -0.151047 0.456509 -0.876803 -0.090391 -0.889643 -0.447622  7.131087e-01 3.845088e-01 2.958902e-01
RCUBE(3.000000e-01) 4.406116e+00 -3.556950e+00 2.978331e+00 -0.748977 -0.439633 0.495738 0.045542 0.712249 0.700448 -0.661029 0.547197 -0.513436  4.205349e-01 3.765919e-01 3.610345e-01
RCUBE(3.000000e-01) 4.537104e+00 -1.027355e+00 3.919741e-01 -0.170085 -0.606028 0.777046 -0.975923 -0.005672 -0.218040 0.136546 -0.795423 -0.590472  7.937192e-01 3.143945e-01 2.237777e-01
RCUBE(3.000000e-01) -3.526389e-01 1.573899e+00 -5.198131e+00 0.976579 0.214149 -0.020812 -0.193572 0.916712 0.349526 0.093929 -0.337311 0.936695  6.149739e-01 3.365338e-01 4.615017e-01
RCUBE(3.000000e-01) -1.937968e+00 -6.009900e+00 3.844231e+00 -0.785191 0.492455 0.375452 -0.561110 -0.309291 -0.767785 -0.261975 -0.813528 0.519174  4.152879e-01 4.680411e-01 3.816424e-01
RCUBE(3.000000e-01) 2.386142e+00 4.373012e+00 -4.055738e+00 0.122739 0.701065 0.702455 0.883690 -0.399350 0.244154 0.451693 0.590785 -0.668540  6.096525e-01 3.045461e-01 3.344259e-01
RCUBE(3.000000e-01) -2.698138e+00 5.011971e+00 4.717340e+00 -0.841765 -0.532983 0.085790 0.397584 -0.504565 0.766382 -0.365182 0.679222 0.636631  5.345307e-01 2.374385e-01 4.080262e-01
RCUBE(3.000000e-01) 5.128132e+00 -1.905241e+00 2.830238e-02 0.146016 0.605925 -0.782006 -0.985875 0.154676 -0.064233 0.082037 0.780340 0.619952  8.346755e-01 2.477585e-01 2.573087e-01
RCUBE(3.000000e-01) 2.666482e+00 2.795343e+00 -3.841620e+00 -0.568902 -0.414249 0.710456 0.798744 -0.484042 0.357366 0.195852 0.770779 0.606252  4.640615e-01 4.175411e-01 3.099752e-01
RCUBE(3.000000e-01) -2.209278e+00 -5.688362e-01 -5.056846e+00 0.412425 0.417101 0.809896 -0.109214 0.905253 -0.410595 -0.904421 0.080888 0.418903  5.580418e-01 5.601896e-01 2.138414e-01
RCUBE(3.000000e-01) -2.476195e-01 -1.558903e+00 7.217321e+00 0.021553 0.238113 -0.970998 -0.933045 0.353650 0.066013 0.359112 0.904563 0.229792  4.786526e-01 3.001928e-01 6.163405e-01
RCUBE(3.000000e-01) -6.112602e-01 7.412309e-01 2.163657e-01 0.564159 0.535837 -0.628175 0.824963 -0.334420 0.455630 0.034070 -0.775269 -0.630712  5.140464e-01 4.364127e-01 2.724270e-01
RCUBE(3.000000e-01) -3.202481e+00 3.712189e+00 -4.111948e+00 0.494394 -0.572380 0.654184 -0.224186 0.643170 0.732170 -0.839831 -0.508639 0.189659  5.409350e-01 2.498443e-01 3.864075e-01
RCUBE(3.000000e-01) 1.708458e+00 8.064938e-01 1.971869e+00 -0.442019 -0.426541 -0.789102 -0.014256 -0.876255 0.481637 -0.896892 0.224143 0.381241  5.689650e-01 5.199250e-01 2.639193e-01
RCUBE(3.000000e-01) 4.709238e+00 4.124823e+00 3.920090e+00 0.638947 0.588676 0.495184 0.760559 -0.579933 -0.291939 0.115316 0.563150 -0.818269  4.240988e-01 2.137310e-01 5.084533e-01
RCUBE(3.000000e-01) 1.226410e+00 -2.141849e+00 -5.886305e+00 0.131221 -0.235907 -0.962875 0.251591 0.947399 -0.197829 0.958897 -0.216292 0.183671  4.962089e-01 4.395502e-01 5.136625e-01
RCUBE(3.000000e-01) 4.885172e+00 -4.091867e+00 9.126948e-01 -0.667424 -0.695926 -0.265012 -0.738745 0.663595 0.117892 0.093816 0.274460 -0.957011  3.036646e-01 1.930643e-01 7.626895e-01
RCUBE(3.000000e-01) 1.800225e+00 -6.333195e+00 3.347339e+00 -0.878431 0.005312 0.477839 -0.219489 0.883737 -0.413319 -0.424480 -0.467953 -0.775137  5.372135e-01 5.493805e-01 2.445620e-01
RCUBE(3.000000e-01) 3.673462e+00 6.236769e+00 -1.454978e+00 0.898853 -0.420652 0.122942 -0.021726 0.237415 0.971165 -0.437711 -0.875606 0.204263  4.321887e-01 3.095381e-01 6.706076e-01
RCUBE(3.000000e-01) 1.098870e-03 6.192299e+00 -1.637067e+00 0.050627 -0.923831 0.379438 -0.929352 0.095541 0.356618 -0.365706 -0.370686 -0.853728  5.689931e-01 5.526844e-01 2.561083e-01
RCUBE(3.000000e-01) 2.078394e+00 2.501591e+00 -6.627658e+00 0.833156 -0.553037 -0.001172 0.258763 0.391700 -0.882957 0.488766 0.735338 0.469453  4.761934e-01 2.241740e-01 5.784607e-01
RCUBE(3.000000e-01) -5.743615e-01 -2.389479e+00 -3.074964e+00 -0.703874 0.679326 0.207550 0.574379 0.372418 0.728968 0.417911 0.632314 -0.652326  3.586828e-01 3.403211e-01 3.919930e-01
RCUBE(3.000000e-01) -7.173482e-01 7.115076e+00 -1.828118e+00 -0.060615 0.959039 -0.276712 -0.929734 -0.155122 -0.333963 -0.363208 0.237026 0.901054  4.907491e-01 5.928925e-01 3.576362e-01
