2000 
-11.000000 11.000000
-11.000000 11.000000
-11.000000 11.000000
RCUBE(1.000000e+00) -4.013527e+00 -2.486803e+00 4.952395e+00 0.435000 0.395682 0.808833 0.774387 0.293958 -0.560279 -0.459455 0.870072 -0.178539  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 1.709895e+00 4.526731e+00 2.120203e+00 -0.527438 0.829559 -0.183415 -0.230138 0.068310 0.970757 0.817830 0.554225 0.154884  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -3.906896e+00 -1.871678e+00 -6.742793e+00 -0.495374 -0.222902 -0.839595 0.774392 0.324617 -0.543085 0.393601 -0.919206 0.011807  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 5.198198e-01 -2.974521e+00 7.418077e+00 0.862390 0.487698 0.135772 0.065378 -0.373241 0.925428 0.502005 -0.789204 -0.353764  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -2.574974e+00 1.552128e+00 4.841619e+00 -0.863536 -0.487748 -0.128089 -0.208137 0.113367 0.971507 -0.459330 0.865592 -0.199416  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 4.182866e+00 2.562633e+00 -6.323556e+00 -0.523598 -0.304559 0.795669 0.663011 0.440841 0.605042 -0.535034 0.844336 -0.028897  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -5.297982e+00 -5.300102e+00 -2.601751e+00 -0.430467 0.116605 0.895043 0.689831 0.681999 0.242921 -0.582093 0.721997 -0.374016  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 2.224327e+00 -6.281279e+00 1.714368e+00 0.285202 -0.239919 -0.927954 0.423401 -0.837042 0.346544 -0.859879 -0.491731 -0.137144  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 3.277686e+00 4.518739e+00 -4.053937e+00 0.421507 0.662682 -0.619019 -0.802477 0.590494 0.085717 0.422330 0.460618 0.780685  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 2.073634e+00 2.270141e-01 1.545555e+00 0.445362 -0.877192 0.179408 0.874538 0.469140 0.122846 -0.191927 0.102188 0.976075  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -1.634192e+00 1.988089e+00 5.174357e+00 -0.166704 0.129350 0.977486 0.863224 0.498233 0.081286 -0.476501 0.857340 -0.194716  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 5.250018e+00 1.029564e+00 -2.114964e+00 0.449873 -0.878797 0.159154 0.191292 -0.079254 -0.978328 0.872366 0.470568 0.132452  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -7.745412e+00 6.993697e-01 1.371310e+00 -0.992501 0.003820 -0.122177 0.116640 -0.269374 -0.955946 -0.036563 -0.963028 0.266908  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 4.097470e+00 8.442459e-01 1.889963e+00 -0.200361 0.069451 0.977257 0.886332 0.437875 0.150601 -0.417457 0.896349 -0.149290  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 4.978132e+00 -5.318346e+00 3.312150e+00 0.633286 0.740612 0.224596 0.633272 -0.662718 0.399715 0.444877 -0.110903 -0.888698  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -2.476234e+00 7.583393e+00 -5.180494e-01 0.303477 -0.947891 0.096972 -0.935016 -0.315846 -0.161204 0.183432 -0.041748 -0.982145  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 4.993910e-01 -2.873487e+00 -5.761371e-01 0.197817 -0.073375 -0.977489 0.835092 0.534806 0.128855 0.513313 -0.841783 0.167069  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 7.518572e+00 -1.799931e+00 2.107332e+00 -0.155780 -0.966093 -0.205904 0.941341 -0.208363 0.265445 -0.299348 -0.152474 0.941882  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 6.315028e+00 7.199114e-01 4.845955e+00 0.773060 0.132644 0.620310 -0.292244 0.942404 0.162689 -0.563003 -0.307050 0.767299  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 1.550470e+00 -7.556928e-01 -7.797676e+00 -0.164664 0.062628 0.984359 -0.814512 -0.571482 -0.099892 0.556287 -0.818221 0.145114  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 3.477965e+00 5.749880e+00 -4.336438e+00 0.756472 -0.611164 -0.232870 0.498217 0.307821 0.810572 -0.423710 -0.729195 0.537350  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 8.692993e-01 -1.198137e+00 6.655589e+00 -0.163710 0.075157 0.983641 -0.865648 -0.489152 -0.106698 0.473131 -0.868955 0.145138  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) -3.837479e+00 5.183645e-01 -8.946107e-01 0.478040 -0.848861 0.225639 -0.843308 -0.515397 -0.152307 0.245581 -0.117474 -0.962232  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 5.819960e-01 1.005630e+00 3.322000e-01 0.259267 -0.111771 -0.959316 0.483561 -0.844792 0.229117 -0.836032 -0.523291 -0.164979  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 4.663498e+00 -3.011436e+00 -2.008621e+00 -0.805407 -0.579460 -0.124685 0.165763 -0.018238 -0.985997 0.569071 -0.814797 0.110742  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 7.085266e+00 -2.108496e+00 3.039419e+00 -0.386492 -0.108327 0.915909 0.210387 0.956541 0.201910 -0.897976 0.270732 -0.346905  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 2.259991e+00 -4.053230e+00 9.631156e-01 0.487501 -0.848136 0.207386 0.223839 -0.108183 -0.968603 0.843943 0.518616 0.137107  0.000000 0.100000 0.100000
RCUBE(1.000000e+00) 7.335690e-01 -3.179745e-01 -6.875974e+00 -0.545359 0.819218 -0.177382 -0.190620 0.084863 0.977989 0.816240 0.567168 0.109878  0.000000 0.100000 0.100000
