2000 α=0.9
-11.000000 11.000000
-11.000000 11.000000
-11.000000 11.000000
RCUBE(9.000000e-01) -1.640267e+00 -3.820613e+00 -6.749480e+00 0.299258 0.498413 0.813652 -0.326337 0.854770 -0.403574 -0.896632 -0.144752 0.418447  5.670426e-01 4.665651e-01 3.554278e-01
RCUBE(9.000000e-01) 5.473663e+00 1.094121e+00 -1.475306e-01 -0.726987 -0.615551 -0.304281 -0.383993 0.731821 -0.563016 0.569245 -0.292463 -0.768392  3.596093e-01 3.675491e-01 4.258817e-01
RCUBE(9.000000e-01) 2.898611e+00 2.533892e+00 -6.939390e+00 -0.728334 -0.514808 -0.452220 -0.574659 0.818370 -0.006102 0.373224 0.255428 -0.891886  2.159627e-01 4.512906e-01 6.006471e-01
RCUBE(9.000000e-01) 3.184807e+00 2.889966e+00 1.257526e+00 0.736756 0.535186 0.413240 -0.272780 0.794474 -0.542588 -0.618693 0.287031 0.731322  3.649623e-01 4.605346e-01 3.555344e-01
RCUBE(9.000000e-01) 2.331948e+00 4.276554e+00 -5.844509e-02 0.670961 0.633202 0.385832 0.357027 -0.731939 0.580342 0.649879 -0.251635 -0.717173  3.085720e-01 3.897878e-01 3.689467e-01
RCUBE(9.000000e-01) 1.127013e-01 4.248219e+00 -6.661062e+00 0.075156 0.443168 -0.893282 0.658284 -0.694927 -0.289377 -0.749009 -0.566285 -0.343958  3.581154e-01 2.346988e-01 6.214146e-01
RCUBE(9.000000e-01) 1.648448e+00 -2.830298e+00 3.386310e+00 -0.630390 -0.600588 -0.491836 0.281024 -0.767168 0.576610 -0.723626 0.225272 0.652395  3.900335e-01 4.424947e-01 2.906735e-01
RCUBE(9.000000e-01) 2.858797e+00 5.950735e+00 4.395673e+00 0.881132 -0.125981 -0.455779 -0.398007 -0.718040 -0.570973 -0.255335 0.684506 -0.682829  6.035929e-01 3.236247e-01 2.502579e-01
RCUBE(9.000000e-01) 1.093113e+00 5.085001e+00 -2.752756e+00 -0.075828 0.921606 -0.380648 -0.773200 -0.295393 -0.561164 -0.629613 0.251765 0.734984  3.590842e-01 6.678293e-01 2.561094e-01
RCUBE(9.000000e-01) -3.522975e+00 -2.612310e+00 3.522986e+00 -0.748233 0.275674 0.603450 -0.651868 -0.474603 -0.591455 0.123351 -0.835916 0.534817  4.046662e-01 5.344965e-01 1.989003e-01
RCUBE(9.000000e-01) -4.091506e+00 3.161667e+00 2.529649e+00 -0.729801 -0.457383 -0.508125 -0.007926 -0.737532 0.675265 -0.683614 0.496836 0.534626  3.969408e-01 4.064400e-01 3.358286e-01
RCUBE(9.000000e-01) 9.960693e-01 7.028115e+00 -3.523140e+00 -0.842266 -0.251405 -0.476847 0.538584 -0.429699 -0.724766 -0.022691 -0.867269 0.497323  5.010827e-01 5.511244e-01 2.070128e-01
RCUBE(9.000000e-01) -6.817583e+00 1.877375e+00 -3.582440e+00 -0.849699 0.169464 -0.499292 0.257997 0.959467 -0.113409 0.459835 -0.225179 -0.858979  3.497697e-01 6.838933e-01 3.867010e-01
RCUBE(9.000000e-01) -2.551837e+00 7.505377e+00 -4.760302e-01 0.884287 0.322843 0.337355 -0.293363 0.946202 -0.136527 -0.363283 0.021761 0.931425  3.220949e-01 5.759337e-01 5.277256e-01
RCUBE(9.000000e-01) -3.581638e+00 -1.591477e+00 6.927838e+00 0.689118 0.563305 0.455854 0.425380 0.194823 -0.883796 -0.586658 0.802951 -0.105362  1.949748e-01 4.453691e-01 5.973637e-01
RCUBE(9.000000e-01) 7.617737e+00 -1.922144e+00 9.562262e-02 0.373137 0.715784 -0.590273 -0.076758 -0.610225 -0.788501 -0.924596 0.339527 -0.172755  6.749474e-01 1.937401e-01 3.935588e-01
RCUBE(9.000000e-01) 2.124193e+00 6.382452e+00 -9.654479e-01 0.216478 0.965274 -0.146233 -0.620269 0.251654 0.742925 0.753926 -0.070123 0.653207  2.799655e-01 7.790284e-01 2.389547e-01
RCUBE(9.000000e-01) 6.740682e+00 3.910456e+00 1.557411e+00 -0.855972 -0.472341 -0.210252 0.418673 -0.394643 -0.817906 0.303357 -0.788131 0.535559  5.190746e-01 3.729521e-01 4.395525e-01
RCUBE(9.000000e-01) 5.767382e+00 -5.878472e-01 -6.466012e-01 -0.666935 -0.604196 -0.436056 -0.332808 0.765150 -0.551166 0.666660 -0.222469 -0.711387  3.269692e-01 4.337114e-01 3.562019e-01
RCUBE(9.000000e-01) 4.833697e+00 5.642567e+00 -2.825959e+00 0.382696 -0.661190 -0.645269 0.596408 0.710215 -0.374021 0.705578 -0.241707 0.666136  3.614742e-01 3.676362e-01 3.243927e-01
RCUBE(9.000000e-01) -5.016769e+00 8.375178e-01 -4.653057e+00 0.584654 -0.299804 -0.753855 -0.303740 -0.942521 0.139269 -0.752278 0.147552 -0.642111  2.897746e-01 7.156305e-01 2.944798e-01
RCUBE(9.000000e-01) -1.658776e+00 8.203539e-01 -3.362555e+00 0.258828 -0.745302 0.614437 0.695773 0.585091 0.416615 -0.670006 0.319677 0.669999  3.399711e-01 4.094660e-01 3.019512e-01
RCUBE(9.000000e-01) -2.224599e+00 -4.582776e+00 6.105963e+00 -0.258555 -0.567327 0.781850 -0.712437 0.658584 0.242281 -0.652367 -0.494376 -0.574465  3.762318e-01 2.895138e-01 4.604898e-01
RCUBE(9.000000e-01) 3.888356e+00 1.711528e+00 -3.838121e+00 -0.299044 0.784257 -0.543612 -0.650844 0.248977 0.717225 0.697836 0.568289 0.435974  3.200117e-01 4.548601e-01 3.517362e-01
RCUBE(9.000000e-01) 4.806240e+00 1.209600e+00 4.799760e+00 0.755583 0.160702 0.635035 -0.649709 0.307426 0.695246 -0.083499 -0.937904 0.336695  3.447743e-01 7.125149e-01 1.780711e-01
