2000 
-11.000000 11.000000
-11.000000 11.000000
-11.000000 11.000000
RCUBE(7.000000e-01) 3.483986e+00 6.934977e+00 -8.168122e-01 -0.803594 0.384074 -0.454668 -0.481337 -0.868705 0.116904 -0.350073 0.312792 0.882955  0
RCUBE(7.000000e-01) -4.123453e-01 -1.804609e+00 5.407253e+00 0.987076 0.104186 0.121766 0.051748 0.511908 -0.857481 -0.151670 0.852699 0.499900  0
RCUBE(7.000000e-01) -2.637228e+00 4.432067e+00 -5.862625e+00 0.119097 0.849185 0.514490 0.931471 0.083851 -0.354021 -0.343770 0.521396 -0.781005  0
RCUBE(7.000000e-01) -1.632264e+00 -2.704023e+00 7.152523e+00 -0.241132 0.926068 0.290264 -0.196007 -0.339397 0.919995 0.950493 0.164946 0.263355  0
RCUBE(7.000000e-01) 7.319310e+00 2.596749e+00 -9.510332e-01 -0.352212 0.808206 -0.471964 -0.059128 0.484056 0.873037 0.934051 0.335400 -0.122702  0
RCUBE(7.000000e-01) -2.316548e+00 -7.037317e-02 4.057994e+00 -0.565469 0.053515 0.823031 -0.131580 0.979259 -0.154076 -0.814206 -0.195420 -0.546699  0
RCUBE(7.000000e-01) -1.492993e-01 -3.393172e+00 -3.267163e+00 -0.992857 0.099992 -0.065083 -0.015885 -0.651442 -0.758532 -0.118244 -0.752080 0.648377  0
RCUBE(7.000000e-01) 3.411722e+00 -3.186990e+00 -7.243373e-01 -0.352599 -0.519947 0.778029 0.723628 -0.678666 -0.125599 0.593326 0.518717 0.615545  0
RCUBE(7.000000e-01) -4.696084e+00 -2.231492e+00 2.453934e+00 -0.727987 -0.609687 0.313554 0.514097 -0.182873 0.838010 -0.453584 0.771258 0.446568  0
RCUBE(7.000000e-01) 1.871873e+00 -2.535878e+00 2.241022e+00 -0.655824 -0.149642 0.739934 -0.325765 0.940298 -0.098573 -0.681008 -0.305691 -0.665418  0
RCUBE(7.000000e-01) 6.168117e-01 -7.582893e+00 -1.825917e+00 -0.468011 -0.245138 0.849042 0.078986 -0.968515 -0.236094 0.880186 -0.043432 0.472638  0
RCUBE(7.000000e-01) -3.118590e+00 -4.234305e+00 -5.795278e+00 -0.058575 -0.788747 0.611921 -0.915168 0.287298 0.282715 -0.398794 -0.543450 -0.738665  0
RCUBE(7.000000e-01) 4.877347e+00 -3.069941e+00 3.576923e+00 -0.767564 0.400400 -0.500526 0.608635 0.210386 -0.765050 -0.201023 -0.891862 -0.405182  0
RCUBE(7.000000e-01) 1.281929e+00 3.195412e+00 -7.026548e+00 -0.079295 -0.902085 -0.424211 0.170404 0.407021 -0.897383 0.982179 -0.143445 0.121445  0
RCUBE(7.000000e-01) 2.860294e+00 -7.223831e+00 4.833291e-01 0.586811 0.138894 -0.797723 0.697528 0.413623 0.585124 0.411227 -0.899791 0.145836  0
RCUBE(7.000000e-01) 2.020373e+00 -2.026301e+00 -4.933064e+00 0.906877 0.188563 0.376852 0.024687 0.868988 -0.494217 -0.420671 0.457498 0.783410  0
RCUBE(7.000000e-01) 6.913580e+00 -1.939958e+00 3.111964e+00 -0.881926 0.248848 -0.400352 -0.450724 -0.196456 0.870777 0.138039 0.948409 0.285422  0
RCUBE(7.000000e-01) 4.615056e+00 1.070299e+00 1.202626e+00 -0.574603 -0.521539 -0.630737 0.657663 0.164479 -0.735136 0.487145 -0.837224 0.248487  0
RCUBE(7.000000e-01) 2.782889e+00 1.176308e+00 -1.849568e+00 -0.942867 -0.069840 0.325766 -0.220737 0.863334 -0.453794 -0.249552 -0.499776 -0.829426  0
RCUBE(7.000000e-01) 1.368437e+00 -3.388955e+00 4.460403e+00 -0.260433 0.553472 -0.791103 -0.775781 0.367811 0.512717 0.574751 0.747251 0.333583  0
RCUBE(7.000000e-01) -2.158603e+00 -2.482223e+00 -4.701629e+00 0.018683 -0.621968 0.782820 -0.995411 0.061927 0.072959 -0.093856 -0.780590 -0.617956  0
RCUBE(7.000000e-01) -1.063255e+00 -1.987105e-01 -2.044442e-01 -0.786964 -0.251098 -0.563593 -0.554976 0.687220 0.468754 0.269609 0.681673 -0.680171  0
RCUBE(7.000000e-01) 2.460402e+00 -1.986521e-01 -5.675149e-01 -0.348577 0.908173 -0.231767 -0.675249 -0.414820 -0.609888 -0.650025 -0.056093 0.757840  0
RCUBE(7.000000e-01) 5.582125e+00 -3.031211e+00 -4.559842e+00 0.727105 -0.382744 -0.569935 -0.685812 -0.442805 -0.577569 -0.031309 0.810821 -0.584456  0
RCUBE(7.000000e-01) 5.082939e+00 3.715763e+00 -2.516402e+00 0.755866 0.569970 -0.322181 0.653276 -0.689302 0.313200 -0.043565 -0.447210 -0.893367  0
RCUBE(7.000000e-01) 2.020823e+00 5.398446e+00 3.000307e-01 0.369511 0.928065 0.046440 -0.884039 0.366498 -0.290095 -0.286247 0.066139 0.955870  0
RCUBE(7.000000e-01) 2.540328e-01 1.447974e-01 -7.816033e+00 0.998678 0.041703 0.030037 -0.042111 0.999027 0.013085 -0.029462 -0.014332 0.999463  0
RCUBE(7.000000e-01) 1.575440e+00 2.040696e+00 -8.232753e-01 -0.804659 -0.400358 0.438448 0.585737 -0.656087 0.475880 0.097138 0.639737 0.762431  0
RCUBE(7.000000e-01) 5.611767e+00 5.333385e+00 8.679871e-01 0.353288 -0.298000 -0.886783 0.764213 0.638677 0.089832 0.539598 -0.709428 0.453372  0
RCUBE(7.000000e-01) 4.552999e+00 -4.408838e-01 9.237243e-01 -0.607085 -0.507183 -0.611730 0.444534 -0.854857 0.267601 -0.658664 -0.109478 0.744430  0
RCUBE(7.000000e-01) 2.036645e-01 3.116563e+00 -1.957984e+00 -0.084811 0.682162 -0.726266 -0.010410 -0.729459 -0.683945 -0.996343 -0.050446 0.068967  0
RCUBE(7.000000e-01) 1.540568e-01 2.480104e+00 9.408956e-02 0.372043 -0.926964 -0.048187 0.436211 0.220428 -0.872428 0.819331 0.303561 0.486361  0
RCUBE(7.000000e-01) 4.107684e+00 -2.133045e-01 6.636355e+00 0.555588 -0.017510 0.831273 0.124318 -0.986790 -0.103875 0.822111 0.161054 -0.546072  0
RCUBE(7.000000e-01) -3.959512e+00 1.000827e+00 -2.470331e+00 0.093251 0.804400 0.586724 0.330889 0.530759 -0.780261 -0.939051 0.266901 -0.216673  0
RCUBE(7.000000e-01) -3.016681e+00 7.004678e+00 -1.756351e+00 -0.737131 -0.445106 -0.508447 -0.386248 0.894918 -0.223461 0.554482 0.031667 -0.831593  0
RCUBE(7.000000e-01) 3.404282e+00 -7.028120e+00 -4.037747e-01 -0.513239 -0.292502 0.806863 -0.448658 0.892883 0.038298 -0.731637 -0.342350 -0.589495  0
RCUBE(7.000000e-01) 4.208331e+00 -1.232502e+00 6.450888e+00 -0.575527 0.117967 -0.809229 -0.815766 -0.152273 0.557978 -0.057401 0.981273 0.183871  0
RCUBE(7.000000e-01) -1.800442e-01 6.135750e-01 -4.688530e+00 0.095303 -0.413730 0.905398 -0.992830 0.026418 0.116578 -0.072151 -0.910016 -0.408245  0
RCUBE(7.000000e-01) 3.041958e+00 1.199735e+00 1.262237e+00 0.628069 0.497163 0.598631 0.443740 -0.860777 0.249315 0.639238 0.109049 -0.761238  0
RCUBE(7.000000e-01) -9.330356e-01 4.712811e+00 -9.175865e-01 -0.166420 -0.405729 0.898715 -0.951358 -0.173584 -0.254534 0.259274 -0.897359 -0.357105  0
RCUBE(7.000000e-01) 3.047829e-01 1.762323e+00 2.416037e+00 0.809733 0.274631 0.518565 -0.542861 0.015077 0.839687 0.222786 -0.961431 0.161295  0
RCUBE(7.000000e-01) 6.768680e+00 4.580262e-01 -3.248596e-01 0.030879 -0.946665 0.320737 -0.998434 -0.044192 -0.034312 0.046656 -0.319176 -0.946546  0
RCUBE(7.000000e-01) 9.103212e-01 -2.406303e+00 -5.108700e+00 0.014703 -0.442049 -0.896870 0.036486 0.896607 -0.441321 0.999226 -0.026235 0.029311  0
RCUBE(7.000000e-01) -2.899480e+00 4.086035e+00 4.575459e+00 0.173322 0.798112 -0.577042 -0.433367 0.587942 0.683020 0.884394 0.131688 0.447779  0
RCUBE(7.000000e-01) 2.529846e+00 5.711178e+00 -2.687537e+00 -0.371498 -0.856275 0.358863 0.099072 -0.420879 -0.901690 0.923133 -0.299423 0.241188  0
RCUBE(7.000000e-01) 4.409183e+00 3.460962e+00 1.144536e+00 0.742468 0.625105 0.240799 -0.345165 0.048922 0.937266 0.574109 -0.779006 0.252088  0
RCUBE(7.000000e-01) -6.073865e+00 -2.530045e+00 1.531510e+00 -0.347226 0.846987 0.402551 -0.391260 0.259270 -0.883003 -0.852261 -0.464104 0.241367  0
RCUBE(7.000000e-01) 5.016565e+00 -3.362333e-01 5.997609e+00 0.766165 0.087589 -0.636647 -0.641398 0.042582 -0.766025 -0.039986 0.995246 0.088805  0
RCUBE(7.000000e-01) 4.211275e+00 5.233697e-01 -6.569040e+00 -0.531812 -0.061543 0.844623 -0.844241 -0.039882 -0.534478 0.066578 -0.997307 -0.030748  0
RCUBE(7.000000e-01) 2.256448e+00 5.675534e+00 4.868225e+00 -0.308089 -0.695623 -0.648991 -0.861416 -0.085563 0.500641 -0.403787 0.713293 -0.572860  3
RCUBE(7.000000e-01) 6.772565e+00 3.896814e+00 -4.087324e-01 -0.185792 0.411273 0.892376 -0.470374 0.760139 -0.448260 -0.862687 -0.503034 0.052224  0
RCUBE(7.000000e-01) -9.675513e-01 -1.206580e-01 -2.715171e+00 -0.091081 -0.605897 0.790312 -0.995022 0.087607 -0.047509 -0.040452 -0.790705 -0.610860  0
RCUBE(7.000000e-01) -5.043546e+00 1.182810e+00 -4.393447e+00 -0.129302 0.864833 0.485124 -0.766213 0.223412 -0.602499 -0.629443 -0.449613 0.633758  0
RCUBE(7.000000e-01) 3.686950e+00 -2.529585e+00 -1.560948e+00 -0.177192 -0.674482 0.716713 0.765564 -0.552100 -0.330299 0.618477 0.490163 0.614187  0
RCUBE(7.000000e-01) -2.108096e+00 -6.324401e+00 4.035200e+00 -0.309860 -0.828882 0.465769 0.738944 0.098315 0.666555 -0.598288 0.550716 0.582034  0
RCUBE(7.000000e-01) -2.833467e+00 -6.491161e+00 3.328646e+00 -0.594451 0.556090 0.580855 -0.719331 -0.044865 -0.693217 -0.359431 -0.829911 0.426683  0
RCUBE(7.000000e-01) 6.939330e-01 -6.227571e+00 -4.651196e+00 -0.076777 0.768796 0.634869 -0.994152 -0.010534 -0.107471 -0.075936 -0.639408 0.765109  0
RCUBE(7.000000e-01) -2.874589e+00 -4.665613e+00 1.587096e+00 -0.597893 0.587341 0.545486 0.578096 -0.155459 0.801023 0.555274 0.794269 -0.246591  0
RCUBE(7.000000e-01) 2.850362e+00 6.709108e-01 -6.154868e+00 0.407666 0.066398 -0.910714 0.910672 -0.102715 0.400158 -0.066974 -0.992492 -0.102340  0
RCUBE(7.000000e-01) 2.606418e+00 -2.361166e+00 2.972298e+00 -0.290107 0.943181 -0.162009 0.686301 0.087063 -0.722088 -0.666955 -0.320669 -0.672564  0
RCUBE(7.000000e-01) 2.030175e+00 -2.417445e+00 -3.428897e+00 0.022736 -0.557757 -0.829693 -0.083827 -0.828049 0.554354 -0.996221 0.056947 -0.065581  0
RCUBE(7.000000e-01) -6.543315e+00 1.250266e+00 4.085751e+00 -0.522447 -0.474297 -0.708584 0.844808 -0.175329 -0.505529 0.115536 -0.862729 0.492290  0
RCUBE(7.000000e-01) 1.353915e+00 3.986770e+00 1.994756e+00 -0.563899 -0.699432 -0.439105 0.680471 -0.694795 0.232849 -0.467950 -0.167495 0.867737  0
RCUBE(7.000000e-01) 1.864397e+00 9.504872e-01 4.252750e+00 0.731555 0.069630 -0.678218 -0.652035 -0.219187 -0.725815 -0.199195 0.973195 -0.114946  0
RCUBE(7.000000e-01) 4.363346e+00 -3.534331e+00 -1.328436e+00 0.248203 0.623915 -0.741030 -0.749050 0.608681 0.261594 0.614264 0.490140 0.618420  0
RCUBE(7.000000e-01) -3.911462e+00 -2.015220e+00 -1.487233e+00 0.599922 -0.646969 -0.470664 -0.800020 -0.490892 -0.344953 -0.007871 0.583485 -0.812085  0
RCUBE(7.000000e-01) 5.589192e+00 5.236889e+00 -1.497097e+00 0.123436 -0.456006 -0.881375 -0.727651 -0.645500 0.232062 -0.674750 0.612689 -0.411492  0
RCUBE(7.000000e-01) 3.826058e+00 1.067983e+00 -5.510324e+00 -0.668579 -0.463351 -0.581643 0.586645 0.152037 -0.795444 0.457001 -0.873036 0.170174  0
RCUBE(7.000000e-01) -1.258109e+00 5.917735e+00 -4.924474e+00 0.182312 -0.728623 0.660205 0.208461 0.684837 0.698243 -0.960888 0.010329 0.276743  0
RCUBE(7.000000e-01) 3.700631e+00 1.980427e+00 6.589927e+00 -0.473978 -0.286201 -0.832727 -0.033032 0.950817 -0.307986 0.879917 -0.118471 -0.460120  0
RCUBE(7.000000e-01) 2.669557e+00 4.708463e+00 -5.647641e+00 -0.938560 0.243118 -0.244946 -0.343812 -0.597027 0.724812 0.029976 0.764495 0.643933  0
RCUBE(7.000000e-01) 9.000519e-01 -1.891448e+00 1.361921e+00 0.684451 0.064090 -0.726236 0.273591 -0.945908 0.174373 -0.675777 -0.318041 -0.664963  0
RCUBE(7.000000e-01) -2.478834e+00 -5.487472e+00 -3.086303e+00 0.304949 0.829500 0.467907 0.005492 0.489769 -0.871835 -0.952353 0.268435 0.144799  0
RCUBE(7.000000e-01) -1.870986e-01 5.746993e+00 1.711383e-02 -0.872345 -0.091564 -0.480239 0.477324 0.052893 -0.877134 0.105715 -0.994393 -0.002435  0
RCUBE(7.000000e-01) 7.493068e-01 5.753442e-01 -1.386144e+00 -0.876063 0.339976 0.341949 0.481480 0.655398 0.581920 -0.026274 0.674441 -0.737862  0
RCUBE(7.000000e-01) -4.342805e+00 -1.196678e+00 1.161858e+00 -0.434844 0.748379 0.500839 -0.279883 -0.640950 0.714736 0.855907 0.170622 0.488172  0
RCUBE(7.000000e-01) -1.870928e+00 2.446007e+00 -7.189762e+00 0.970853 0.028811 -0.237936 0.048844 0.948131 0.314105 0.234644 -0.316571 0.919089  0
RCUBE(7.000000e-01) -3.216359e+00 -3.433546e+00 -4.875470e+00 -0.471074 -0.513207 -0.717431 0.104596 0.775091 -0.623132 0.875870 -0.368582 -0.311446  0
RCUBE(7.000000e-01) -8.541441e-01 6.158059e+00 2.696296e+00 -0.789954 0.101629 -0.604685 -0.589283 -0.398380 0.702879 -0.169462 0.911573 0.374590  0
RCUBE(7.000000e-01) 2.758932e+00 2.089219e+00 6.989199e+00 -0.915685 0.095412 0.390406 -0.031395 0.951460 -0.306166 -0.400668 -0.292608 -0.868243  0
RCUBE(7.000000e-01) -6.719093e+00 2.187931e+00 -3.300990e+00 -0.857944 0.351398 -0.374768 0.082149 0.813935 0.575118 0.507132 0.462633 -0.727178  0
RCUBE(7.000000e-01) -2.244292e+00 1.439636e+00 -5.086842e+00 0.958735 0.122469 -0.256570 0.280948 -0.546319 0.789052 -0.043535 -0.828575 -0.558183  0
RCUBE(7.000000e-01) 2.477648e+00 3.895461e+00 -6.300537e+00 0.071428 0.845031 0.529926 0.955746 -0.209995 0.206037 0.285389 0.491758 -0.822634  0
RCUBE(7.000000e-01) -4.751473e-01 -4.444052e+00 3.693086e+00 -0.337651 -0.740459 0.581130 0.646567 0.266230 0.714893 -0.684063 0.617124 0.388864  0
RCUBE(7.000000e-01) 7.532659e-01 -6.462701e+00 1.981867e+00 0.759987 -0.094196 -0.643076 0.639444 0.285455 0.713882 0.116324 -0.953752 0.277175  0
RCUBE(7.000000e-01) 5.426688e+00 1.309446e+00 5.674594e-01 0.674258 0.149044 -0.723300 0.471504 -0.840695 0.266300 -0.568384 -0.520594 -0.637120  0
RCUBE(7.000000e-01) -5.530583e+00 -1.751395e+00 -3.517826e+00 0.304945 0.630509 -0.713770 0.797179 0.241067 0.553527 0.521070 -0.737798 -0.429116  0
RCUBE(7.000000e-01) -4.200794e+00 -3.301410e+00 -2.168358e+00 -0.624632 0.663589 0.411684 -0.776999 -0.475362 -0.412680 -0.078151 -0.577651 0.812534  0
RCUBE(7.000000e-01) 2.886984e+00 4.874586e+00 5.399586e+00 -0.068828 0.757877 -0.648757 -0.369200 -0.623479 -0.689178 -0.926798 0.192086 0.322721  0
RCUBE(7.000000e-01) 5.480413e+00 3.676734e+00 -4.202218e+00 -0.699876 0.582800 -0.412938 0.115861 0.663105 0.739505 0.704805 0.469718 -0.531615  0
RCUBE(7.000000e-01) 5.116768e+00 4.965671e+00 3.226837e+00 0.592391 -0.092459 -0.800327 0.654155 0.635059 0.410830 0.470270 -0.766910 0.436686  0
RCUBE(7.000000e-01) 4.889672e+00 4.642291e+00 4.652482e-01 -0.788840 -0.599077 -0.137252 -0.541444 0.783064 -0.306022 0.290808 -0.167088 -0.942079  0
RCUBE(7.000000e-01) -2.485809e+00 6.888111e+00 -2.659130e+00 -0.322121 0.879141 -0.351211 -0.729181 -0.467003 -0.500204 -0.603766 0.094970 0.791484  0
RCUBE(7.000000e-01) 6.571445e+00 -3.746146e+00 1.966167e+00 0.460081 0.385004 -0.800061 0.830601 -0.505034 0.234611 -0.313732 -0.772471 -0.552142  0
RCUBE(7.000000e-01) 5.019232e+00 1.998791e+00 -4.047759e+00 -0.485163 -0.468089 -0.738587 -0.466997 0.852812 -0.233720 0.739277 0.231526 -0.632349  0
RCUBE(7.000000e-01) 2.462368e+00 -5.148926e+00 -4.072826e-01 -0.454559 0.889419 -0.048069 -0.593380 -0.262130 0.761044 0.664286 0.374462 0.646917  0
RCUBE(7.000000e-01) -3.565982e+00 -2.920372e+00 6.319551e+00 -0.307364 0.922548 0.233306 -0.832527 -0.141950 -0.535489 -0.460897 -0.358824 0.811677  0
RCUBE(7.000000e-01) 4.203263e+00 6.601225e+00 -7.242769e-02 -0.367093 0.243941 0.897628 -0.758837 0.479567 -0.440661 -0.537968 -0.842917 0.009066  0
RCUBE(7.000000e-01) -5.512406e+00 6.817919e-01 -5.503049e+00 0.046772 -0.979515 -0.195866 -0.707032 0.106050 -0.699184 0.705633 0.171186 -0.687588  0
RCUBE(7.000000e-01) 5.675066e+00 -1.993102e+00 3.122839e+00 -0.116636 -0.939838 -0.321094 -0.596238 -0.192299 0.779437 -0.794290 0.282359 -0.537938  0
RCUBE(7.000000e-01) -2.280589e+00 -4.179982e+00 -4.745136e+00 0.089406 0.585875 -0.805455 -0.331660 -0.745028 -0.578736 -0.939153 0.318880 0.127701  0
RCUBE(7.000000e-01) 4.968503e+00 6.018465e+00 3.553263e-01 0.353569 -0.281133 -0.892162 0.677631 -0.580505 0.451475 -0.644829 -0.764184 -0.014745  0
RCUBE(7.000000e-01) 1.670866e+00 1.483662e+00 7.762352e-01 0.655629 0.528011 0.539774 0.384397 -0.848683 0.363285 0.649915 -0.030693 -0.759387  0
RCUBE(7.000000e-01) -3.640333e+00 8.157236e-01 2.904064e+00 -0.068501 -0.930438 0.359990 0.650801 -0.315165 -0.690745 0.756152 0.186965 0.627119  0
RCUBE(7.000000e-01) -1.891936e+00 4.782623e+00 2.625093e+00 0.424864 -0.838514 -0.341153 -0.809702 -0.183475 -0.557423 0.404813 0.513061 -0.756898  0
RCUBE(7.000000e-01) 5.347898e+00 2.013991e+00 -7.022484e-01 0.448350 -0.863978 0.229181 0.099173 0.302893 0.947850 -0.888339 -0.402240 0.221485  0
RCUBE(7.000000e-01) 9.293709e-01 -1.682160e+00 -4.307534e+00 0.997691 -0.067911 0.000158 0.059236 0.869100 -0.491077 0.033212 0.489953 0.871116  0
RCUBE(7.000000e-01) 4.596494e-01 2.217002e-02 -4.310889e-01 -0.789256 0.377245 0.484522 0.102210 -0.697328 0.709427 0.605499 0.609442 0.511812  0
RCUBE(7.000000e-01) 3.092086e+00 -1.236892e+00 -3.340101e+00 0.125595 0.835587 -0.534808 0.759420 -0.427848 -0.490129 -0.638362 -0.344587 -0.688298  0
RCUBE(7.000000e-01) 1.518530e+00 4.816249e+00 4.518233e+00 -0.206307 -0.651944 -0.729662 -0.663730 -0.454676 0.593912 -0.718957 0.606827 -0.338912  0
RCUBE(7.000000e-01) 5.739997e+00 -2.286839e+00 4.796209e+00 -0.141206 -0.948394 -0.283919 -0.656901 -0.124798 0.743577 -0.740636 0.291504 -0.605379  0
RCUBE(7.000000e-01) 1.739657e+00 -5.492470e+00 -3.586133e+00 0.291928 -0.779295 -0.554507 0.179658 0.614120 -0.768491 0.939415 0.124722 0.319286  0
RCUBE(7.000000e-01) -8.050433e-01 3.189154e-01 6.742599e+00 -0.975650 -0.071477 -0.207360 0.062018 -0.996731 0.051775 -0.210383 0.037655 0.976894  0
RCUBE(7.000000e-01) -9.218690e-01 4.260112e+00 6.484778e+00 0.139689 -0.530401 -0.836159 -0.144870 -0.846299 0.512631 -0.979541 0.049525 -0.195058  0
RCUBE(7.000000e-01) -4.805544e+00 2.225088e+00 2.146696e+00 0.487619 0.538841 0.686934 -0.863339 0.414666 0.287571 -0.129893 -0.733282 0.667402  0
RCUBE(7.000000e-01) -7.180037e+00 -1.384755e+00 2.783149e+00 0.403554 -0.351761 0.844635 0.025548 -0.918451 -0.394709 0.914599 0.180865 -0.361658  0
RCUBE(7.000000e-01) 3.349622e+00 5.893392e+00 -3.378949e-01 0.208268 -0.259818 -0.942931 -0.822147 0.475722 -0.312672 0.529810 0.840347 -0.114531  0
RCUBE(7.000000e-01) -3.543596e+00 4.775074e+00 3.269931e+00 -0.847851 -0.167199 -0.503183 0.273799 0.674620 -0.685509 0.454073 -0.718980 -0.526199  0
RCUBE(7.000000e-01) -4.053968e+00 2.014494e+00 9.734741e-01 -0.616595 0.730775 0.292882 -0.306570 -0.565523 0.765636 0.725139 0.382298 0.572732  0
RCUBE(7.000000e-01) -1.988992e-01 4.005225e+00 -4.082307e+00 0.974279 0.005091 -0.225288 -0.168800 0.678808 -0.714651 0.149289 0.734298 0.662208  0
RCUBE(7.000000e-01) -4.259040e-02 5.804413e+00 5.235935e+00 -0.000233 -0.754751 -0.656012 -0.182208 -0.644998 0.742144 -0.983260 0.119704 -0.137371  0
RCUBE(7.000000e-01) 5.282663e+00 -5.258225e+00 -2.381649e+00 0.671632 -0.674260 -0.307057 0.229253 0.583241 -0.779277 0.704524 0.452993 0.546299  0
RCUBE(7.000000e-01) 5.536773e+00 -3.893508e+00 -3.244911e-01 0.310204 0.492300 -0.813274 -0.579004 -0.580668 -0.572344 -0.754008 0.648432 0.104919  0
RCUBE(7.000000e-01) 1.825341e+00 -2.988360e+00 8.654492e-01 -0.668899 -0.091013 0.737761 0.610003 0.499986 0.614745 -0.424820 0.861238 -0.278922  0
RCUBE(7.000000e-01) 1.826204e+00 1.133745e-01 -3.471217e+00 -0.092057 -0.584826 -0.805918 0.177038 0.786847 -0.591209 0.979889 -0.197103 0.031101  0
RCUBE(7.000000e-01) -2.868290e+00 -2.543919e+00 2.816981e+00 0.590441 -0.677806 -0.438130 0.401808 0.717669 -0.568773 0.699950 0.159782 0.696089  0
RCUBE(7.000000e-01) 3.667563e+00 2.233285e+00 -5.260796e+00 0.602759 0.386693 -0.697962 0.534595 -0.845083 -0.006526 -0.592359 -0.369193 -0.716105  0
RCUBE(7.000000e-01) -4.446739e+00 -5.038904e+00 5.790654e-01 -0.628154 -0.766093 0.136104 -0.435306 0.201020 -0.877553 0.644928 -0.610485 -0.459756  0
RCUBE(7.000000e-01) -5.278676e+00 5.583978e+00 -1.452332e+00 0.438841 0.596329 0.672169 -0.685402 0.705883 -0.178758 -0.581071 -0.382259 0.718495  0
RCUBE(7.000000e-01) -1.715541e-01 -5.118842e-01 -4.672206e+00 0.000588 -0.059347 -0.998237 -0.023710 -0.997958 0.059316 -0.999719 0.023633 -0.001994  0
RCUBE(7.000000e-01) 1.555945e-01 4.161867e+00 6.612125e+00 -0.033566 -0.518327 -0.854523 0.060291 0.852398 -0.519406 0.997616 -0.068955 0.002639  0
RCUBE(7.000000e-01) -1.881206e+00 4.199344e+00 1.085681e+00 -0.396383 0.865971 0.304917 -0.389511 -0.459375 0.798283 0.831361 0.197657 0.519394  0
RCUBE(7.000000e-01) -3.325398e-01 5.676134e+00 3.705424e+00 0.088072 -0.836280 -0.541183 -0.847806 0.222289 -0.481470 0.522943 0.501222 -0.689425  0
RCUBE(7.000000e-01) 2.647336e-01 -5.398256e+00 1.904177e+00 0.732681 -0.211806 -0.646774 0.679992 0.188598 0.708549 -0.028095 -0.958942 0.282209  0
RCUBE(7.000000e-01) 4.052352e-02 -1.873181e-01 -2.665158e+00 0.058375 0.886031 0.459936 -0.992106 0.102709 -0.071945 -0.110985 -0.452105 0.885033  0
RCUBE(7.000000e-01) -9.124208e-01 -3.700034e+00 6.821625e+00 -0.986375 0.145017 -0.077684 -0.139393 -0.485918 0.862817 0.087375 0.861889 0.499512  0
RCUBE(7.000000e-01) 2.857146e+00 2.996170e+00 3.828079e+00 0.622598 0.165667 -0.764805 0.412108 -0.900241 0.140477 -0.665236 -0.402643 -0.628761  0
RCUBE(7.000000e-01) 3.807018e+00 -3.290184e+00 -2.810082e+00 -0.715918 0.497816 0.489531 -0.692005 -0.412865 -0.592175 -0.092684 -0.762706 0.640069  0
RCUBE(7.000000e-01) 6.605695e+00 -1.709255e-01 1.493993e+00 0.099991 0.326540 -0.939880 -0.100969 0.943067 0.316906 0.989852 0.063211 0.127268  0
RCUBE(7.000000e-01) -1.534270e+00 3.292525e+00 7.557023e-01 -0.852365 -0.163589 -0.496701 -0.354829 0.878634 0.319527 0.384148 0.448598 -0.806963  0
RCUBE(7.000000e-01) -5.323514e+00 -4.189639e+00 3.909561e+00 -0.682662 -0.540379 0.491898 0.680210 -0.223967 0.697963 -0.266996 0.811067 0.520465  0
