8130 Disks 
-1.087500e+01 1.087500e+01
-1.087500e+01 1.087500e+01
-1.062500e+01 1.062500e+01
rcylinder(0.9,0.5) 8.354953e-01 5.007688e+00 8.458028e+00 -1.591896e-01 9.853725e-01 6.082556e-02 -9.869726e-01 -1.573876e-01 -3.338175e-02 -2.332025e-02 -6.534719e-02 9.975901e-01 8.411875e-01 8.790118e-01 2.168953e-03 
rcylinder(0.9,0.5) 1.133626e+00 3.841155e+00 8.309132e+00 -6.563402e-01 -2.104035e-01 -7.245329e-01 5.588516e-01 -7.807362e-01 -2.795279e-01 -5.068554e-01 -5.883718e-01 6.300129e-01 3.704654e-01 4.438302e-01 3.329884e-01 
rcylinder(0.9,0.5) 3.344177e-01 -1.355138e+00 8.749156e+00 -3.014837e-01 9.500797e-01 8.034950e-02 -6.594583e-01 -1.469126e-01 -7.372458e-01 -6.886380e-01 -2.752548e-01 6.708297e-01 6.522707e-01 2.802258e-01 2.962532e-01 
rcylinder(0.9,0.5) -1.758335e-01 -1.605273e+00 8.285239e+00 5.606327e-01 -8.250535e-01 -7.055250e-02 7.115843e-01 4.364457e-01 5.506024e-01 -4.234841e-01 -3.588897e-01 8.317808e-01 5.769992e-01 5.188643e-01 1.513972e-01 
rcylinder(0.9,0.5) 3.175467e+00 -3.753775e+00 8.364147e+00 -1.961850e-01 9.485842e-01 2.483938e-01 -6.767915e-01 5.231231e-02 -7.343137e-01 -7.095525e-01 -3.121722e-01 6.317308e-01 6.190450e-01 2.614028e-01 3.314423e-01 
rcylinder(0.9,0.5) 2.050187e+00 -3.748186e+00 8.903845e+00 2.097392e-01 -8.861080e-01 -4.133062e-01 -5.384366e-01 2.481662e-01 -8.052947e-01 8.161467e-01 3.914411e-01 -4.250628e-01 5.477031e-01 1.654679e-01 5.174434e-01 
rcylinder(0.9,0.5) 2.314636e+00 -4.625815e+00 8.743457e+00 5.588245e-01 5.975422e-01 -5.750292e-01 -5.240852e-01 7.918517e-01 3.135372e-01 6.426895e-01 1.261520e-01 7.556691e-01 7.864632e-01 3.215794e-01 2.198978e-01 
rcylinder(0.9,0.5) 1.614085e+00 -4.062053e+00 8.304331e+00 -8.658016e-01 4.993067e-01 -3.287062e-02 -3.209700e-01 -6.045583e-01 -7.290319e-01 -3.838827e-01 -6.206464e-01 6.836901e-01 3.414182e-01 5.545055e-01 2.846790e-01 
rcylinder(0.9,0.5) -1.189906e-01 3.169029e+00 8.526533e+00 5.115703e-01 4.652687e-01 7.223717e-01 5.652971e-01 -8.153852e-01 1.248444e-01 6.470974e-01 3.444879e-01 -6.801419e-01 5.899609e-01 3.176123e-01 2.878723e-01 
rcylinder(0.9,0.5) 4.832920e-01 3.439440e+00 8.423020e+00 -7.963171e-01 -6.947975e-02 -6.008757e-01 3.237683e-01 -8.880557e-01 -3.263909e-01 -5.109336e-01 -4.544552e-01 7.296693e-01 4.909903e-01 4.401598e-01 2.432976e-01 
rcylinder(0.9,0.5) 1.834741e+00 2.974383e+00 8.301303e+00 -5.315952e-01 -2.908359e-01 -7.955004e-01 5.559026e-01 -8.284106e-01 -6.861550e-02 -6.390452e-01 -4.786964e-01 6.020556e-01 4.691732e-01 3.248593e-01 3.581500e-01 
rcylinder(0.9,0.5) -2.938845e+00 2.681264e+00 8.249838e+00 5.259776e-01 6.588266e-01 5.378616e-01 -6.395564e-01 7.232622e-01 -2.604984e-01 -5.606382e-01 -2.069765e-01 8.017765e-01 7.137211e-01 3.954256e-01 1.784012e-01 
